ResourceType      Locations           Name                        Zones    Restrictions
virtualMachines   GermanyWestCentral  Standard_E96-48s_v6         1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96ads_v5          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96ads_v6          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_E96as_v4           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96as_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96as_v6           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_E96a_v4            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96bds_v5          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96bs_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96ds_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96ds_v6           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96d_v5            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96pds_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_E96ps_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_E96s_v5            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96s_v6            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_E96_v5             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_EC16ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC16ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC16ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC16as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC16as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC16as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC20ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC20ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC20as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC20as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC2ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC2ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC2as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_EC2as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC32ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC32ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC32ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC32as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC32as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC32as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC48ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC48ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC48ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC48as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC48as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC48as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC4ads_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC4ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC4ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC4as_cc_v5        1,2      None
virtualMachines   GermanyWestCentral  Standard_EC4as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_EC4as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC64ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC64ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC64ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC64as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC64as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC64as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC8ads_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC8ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC8ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC8as_cc_v5        1,2      None
virtualMachines   GermanyWestCentral  Standard_EC8as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_EC8as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC96ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_EC96ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_EC96ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC96as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_EC96as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_EC96as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_EC96iads_v5        1,2      None
virtualMachines   GermanyWestCentral  Standard_EC96ias_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_F1                 1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F16                1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F16-4amds_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16-4ams_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16-8amds_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16-8ams_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16alds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16als_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F16als_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16amds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16ams_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F16ams_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16as_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F16as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F16s               1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F16s_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F1ads_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1alds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1als_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1amds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1ams_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1as_v7            1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F1s                1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F2                 1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F2-1amds_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2-1ams_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2ads_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2alds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2als_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F2als_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2amds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2ams_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F2ams_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2as_v6            1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F2as_v7            1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F2s                1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F2s_v2             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F32-16amds_v7      1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32-16ams_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32-8amds_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32-8ams_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32alds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32als_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F32als_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32amds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32ams_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F32ams_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32as_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F32as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F32s_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F4                 1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F4-1amds_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4-1ams_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4-2amds_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4-2ams_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48alds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48als_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F48als_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48amds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48ams_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F48ams_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48as_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F48as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F48s_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F4ads_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4alds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4als_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F4als_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4amds_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4ams_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F4ams_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4as_v6            1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F4as_v7            1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F4s                1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F4s_v2             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F64-16amds_v7      1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64-16ams_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64-32amds_v7      1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64-32ams_v7       1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64alds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64als_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F64als_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64amds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64ams_v6          1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F64ams_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64as_v6           1,2,3    NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 2
virtualMachines   GermanyWestCentral  Standard_F64as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F64s_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F72s_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F8                 1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_F8-2amds_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F8-2ams_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F8-4amds_v7        1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F8-4ams_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_F80ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
